[2026-08-04 10:47:38] === starting DEFORM training: DLO_type=d003_v054 train_time_horizon=20 eval_time_horizon=100 max_update_steps=200 ===
[2026-08-04 10:47:38] GPU: NVIDIA GeForce RTX 2060 (cuda:0)
[2026-08-04 10:47:38] logging to logs/train_d003_v054.log
[2026-08-04 10:47:39] [data] precomputing mu_0 (bishop frames) for 56 train episodes, 8069056 frames total, on CPU
[2026-08-04 11:04:45] [data] [█████░░░░░░░░░░░░░░░]  25.3% frames 2038000/8069056 ep 52/56  1985 frames/s  ETA 3038s
[2026-08-04 11:04:46] [data] [█████░░░░░░░░░░░░░░░]  25.3% frames 2040000/8069056 ep 52/56  1985 frames/s  ETA 3037s
[2026-08-04 11:04:47] [data] [█████░░░░░░░░░░░░░░░]  25.3% frames 2042000/8069056 ep 52/56  1985 frames/s  ETA 3036s
[2026-08-04 11:04:48] [data] [█████░░░░░░░░░░░░░░░]  25.3% frames 2044000/8069056 ep 52/56  1985 frames/s  ETA 3035s
[2026-08-04 11:04:49] [data] [█████░░░░░░░░░░░░░░░]  25.4% frames 2046000/8069056 ep 52/56  1986 frames/s  ETA 3033s
[2026-08-04 11:04:50] [data] [█████░░░░░░░░░░░░░░░]  25.4% frames 2048000/8069056 ep 52/56  1986 frames/s  ETA 3032s
[2026-08-04 11:04:51] [data] [█████░░░░░░░░░░░░░░░]  25.4% frames 2050000/8069056 ep 52/56  1986 frames/s  ETA 3031s
[2026-08-04 11:04:52] [data] [█████░░░░░░░░░░░░░░░]  25.4% frames 2052000/8069056 ep 52/56  1986 frames/s  ETA 3030s
[2026-08-04 11:04:53] [data] [█████░░░░░░░░░░░░░░░]  25.5% frames 2054000/8069056 ep 52/56  1986 frames/s  ETA 3029s
[2026-08-04 11:04:54] [data] [█████░░░░░░░░░░░░░░░]  25.5% frames 2056000/8069056 ep 52/56  1986 frames/s  ETA 3028s
[2026-08-04 11:04:55] [data] [█████░░░░░░░░░░░░░░░]  25.5% frames 2058000/8069056 ep 52/56  1986 frames/s  ETA 3026s
[2026-08-04 11:04:56] [data] [█████░░░░░░░░░░░░░░░]  25.5% frames 2060000/8069056 ep 52/56  1986 frames/s  ETA 3025s
[2026-08-04 11:04:57] [data] [█████░░░░░░░░░░░░░░░]  25.6% frames 2062000/8069056 ep 52/56  1986 frames/s  ETA 3024s
[2026-08-04 11:04:58] [data] [█████░░░░░░░░░░░░░░░]  25.6% frames 2064000/8069056 ep 52/56  1986 frames/s  ETA 3023s
[2026-08-04 11:04:59] [data] [█████░░░░░░░░░░░░░░░]  25.6% frames 2066000/8069056 ep 52/56  1987 frames/s  ETA 3022s
[2026-08-04 11:05:00] [data] [█████░░░░░░░░░░░░░░░]  25.6% frames 2068000/8069056 ep 52/56  1987 frames/s  ETA 3021s
[2026-08-04 11:05:01] [data] [█████░░░░░░░░░░░░░░░]  25.7% frames 2070000/8069056 ep 52/56  1987 frames/s  ETA 3019s
[2026-08-04 11:05:02] [data] [█████░░░░░░░░░░░░░░░]  25.7% frames 2072000/8069056 ep 52/56  1987 frames/s  ETA 3018s
[2026-08-04 11:05:02] [data] [█████░░░░░░░░░░░░░░░]  25.7% frames 2074000/8069056 ep 52/56  1987 frames/s  ETA 3017s
[2026-08-04 11:05:03] [data] [█████░░░░░░░░░░░░░░░]  25.7% frames 2076000/8069056 ep 52/56  1987 frames/s  ETA 3016s
[2026-08-04 11:05:04] [data] [█████░░░░░░░░░░░░░░░]  25.8% frames 2078000/8069056 ep 52/56  1987 frames/s  ETA 3015s
[2026-08-04 11:05:05] [data] [█████░░░░░░░░░░░░░░░]  25.8% frames 2080000/8069056 ep 52/56  1987 frames/s  ETA 3014s
[2026-08-04 11:05:06] [data] [█████░░░░░░░░░░░░░░░]  25.8% frames 2082000/8069056 ep 52/56  1987 frames/s  ETA 3012s
[2026-08-04 11:05:07] [data] [█████░░░░░░░░░░░░░░░]  25.8% frames 2084000/8069056 ep 52/56  1988 frames/s  ETA 3011s
[2026-08-04 11:05:08] [data] [█████░░░░░░░░░░░░░░░]  25.9% frames 2086000/8069056 ep 52/56  1988 frames/s  ETA 3010s
[2026-08-04 11:05:09] [data] [█████░░░░░░░░░░░░░░░]  25.9% frames 2088000/8069056 ep 52/56  1988 frames/s  ETA 3009s
[2026-08-04 11:05:10] [data] [█████░░░░░░░░░░░░░░░]  25.9% frames 2090000/8069056 ep 52/56  1988 frames/s  ETA 3008s
[2026-08-04 11:05:11] [data] [█████░░░░░░░░░░░░░░░]  25.9% frames 2092000/8069056 ep 52/56  1988 frames/s  ETA 3007s
[2026-08-04 11:05:12] [data] [█████░░░░░░░░░░░░░░░]  26.0% frames 2094000/8069056 ep 52/56  1988 frames/s  ETA 3005s
[2026-08-04 11:05:13] [data] [█████░░░░░░░░░░░░░░░]  26.0% frames 2096000/8069056 ep 52/56  1988 frames/s  ETA 3004s
[2026-08-04 11:05:14] [data] [█████░░░░░░░░░░░░░░░]  26.0% frames 2098000/8069056 ep 52/56  1988 frames/s  ETA 3003s
[2026-08-04 11:05:15] [data] [█████░░░░░░░░░░░░░░░]  26.0% frames 2100000/8069056 ep 52/56  1988 frames/s  ETA 3002s
[2026-08-04 11:05:16] [data] [█████░░░░░░░░░░░░░░░]  26.1% frames 2102000/8069056 ep 52/56  1989 frames/s  ETA 3001s
[2026-08-04 11:05:17] [data] [█████░░░░░░░░░░░░░░░]  26.1% frames 2104000/8069056 ep 52/56  1989 frames/s  ETA 3000s
[2026-08-04 11:05:18] [data] [█████░░░░░░░░░░░░░░░]  26.1% frames 2106000/8069056 ep 52/56  1989 frames/s  ETA 2998s
[2026-08-04 11:05:19] [data] [█████░░░░░░░░░░░░░░░]  26.1% frames 2108000/8069056 ep 52/56  1989 frames/s  ETA 2997s
[2026-08-04 11:05:20] [data] [█████░░░░░░░░░░░░░░░]  26.1% frames 2110000/8069056 ep 52/56  1989 frames/s  ETA 2996s
[2026-08-04 11:05:21] [data] [█████░░░░░░░░░░░░░░░]  26.2% frames 2112000/8069056 ep 52/56  1989 frames/s  ETA 2995s
[2026-08-04 11:05:21] [data] [█████░░░░░░░░░░░░░░░]  26.2% frames 2114000/8069056 ep 52/56  1989 frames/s  ETA 2994s
[2026-08-04 11:05:22] [data] [█████░░░░░░░░░░░░░░░]  26.2% frames 2116000/8069056 ep 52/56  1989 frames/s  ETA 2993s
[2026-08-04 11:05:23] [data] [█████░░░░░░░░░░░░░░░]  26.2% frames 2118000/8069056 ep 52/56  1989 frames/s  ETA 2991s
[2026-08-04 11:05:24] [data] [█████░░░░░░░░░░░░░░░]  26.3% frames 2120000/8069056 ep 52/56  1989 frames/s  ETA 2990s
[2026-08-04 11:05:25] [data] [█████░░░░░░░░░░░░░░░]  26.3% frames 2122000/8069056 ep 52/56  1989 frames/s  ETA 2989s
[2026-08-04 11:05:26] [data] [█████░░░░░░░░░░░░░░░]  26.3% frames 2124000/8069056 ep 52/56  1990 frames/s  ETA 2988s
[2026-08-04 11:05:27] [data] [█████░░░░░░░░░░░░░░░]  26.3% frames 2126000/8069056 ep 52/56  1990 frames/s  ETA 2987s
[2026-08-04 11:05:28] [data] [█████░░░░░░░░░░░░░░░]  26.4% frames 2128000/8069056 ep 52/56  1990 frames/s  ETA 2986s
[2026-08-04 11:05:29] [data] [█████░░░░░░░░░░░░░░░]  26.4% frames 2130000/8069056 ep 52/56  1990 frames/s  ETA 2985s
[2026-08-04 11:05:30] [data] [█████░░░░░░░░░░░░░░░]  26.4% frames 2132000/8069056 ep 52/56  1990 frames/s  ETA 2984s
[2026-08-04 11:05:31] [data] [█████░░░░░░░░░░░░░░░]  26.4% frames 2134000/8069056 ep 52/56  1990 frames/s  ETA 2982s
[2026-08-04 11:05:32] [data] [█████░░░░░░░░░░░░░░░]  26.5% frames 2136000/8069056 ep 52/56  1990 frames/s  ETA 2982s
[2026-08-04 11:05:33] [data] [█████░░░░░░░░░░░░░░░]  26.5% frames 2138000/8069056 ep 52/56  1990 frames/s  ETA 2981s
[2026-08-04 11:05:34] [data] [█████░░░░░░░░░░░░░░░]  26.5% frames 2140000/8069056 ep 52/56  1990 frames/s  ETA 2979s
[2026-08-04 11:05:35] [data] [█████░░░░░░░░░░░░░░░]  26.5% frames 2142000/8069056 ep 52/56  1990 frames/s  ETA 2978s
[2026-08-04 11:05:36] [data] [█████░░░░░░░░░░░░░░░]  26.6% frames 2144000/8069056 ep 52/56  1990 frames/s  ETA 2977s
[2026-08-04 11:05:37] [data] [█████░░░░░░░░░░░░░░░]  26.6% frames 2146000/8069056 ep 52/56  1990 frames/s  ETA 2976s
[2026-08-04 11:05:38] [data] [█████░░░░░░░░░░░░░░░]  26.6% frames 2148000/8069056 ep 52/56  1990 frames/s  ETA 2975s
[2026-08-04 11:05:39] [data] [█████░░░░░░░░░░░░░░░]  26.6% frames 2150000/8069056 ep 52/56  1991 frames/s  ETA 2974s
[2026-08-04 11:05:40] [data] [█████░░░░░░░░░░░░░░░]  26.7% frames 2152000/8069056 ep 52/56  1991 frames/s  ETA 2972s
[2026-08-04 11:05:41] [data] [█████░░░░░░░░░░░░░░░]  26.7% frames 2154000/8069056 ep 52/56  1991 frames/s  ETA 2971s
[2026-08-04 11:05:42] [data] [█████░░░░░░░░░░░░░░░]  26.7% frames 2156000/8069056 ep 52/56  1991 frames/s  ETA 2970s
[2026-08-04 11:05:43] [data] [█████░░░░░░░░░░░░░░░]  26.7% frames 2158000/8069056 ep 52/56  1991 frames/s  ETA 2969s
[2026-08-04 11:05:44] [data] [█████░░░░░░░░░░░░░░░]  26.8% frames 2160000/8069056 ep 52/56  1991 frames/s  ETA 2968s
[2026-08-04 11:05:44] [data] [█████░░░░░░░░░░░░░░░]  26.8% frames 2162000/8069056 ep 52/56  1991 frames/s  ETA 2967s
[2026-08-04 11:05:45] [data] [█████░░░░░░░░░░░░░░░]  26.8% frames 2164000/8069056 ep 52/56  1991 frames/s  ETA 2965s
[2026-08-04 11:05:46] [data] [█████░░░░░░░░░░░░░░░]  26.8% frames 2166000/8069056 ep 52/56  1991 frames/s  ETA 2964s
[2026-08-04 11:05:47] [data] [█████░░░░░░░░░░░░░░░]  26.9% frames 2168000/8069056 ep 52/56  1992 frames/s  ETA 2963s
[2026-08-04 11:05:48] [data] [█████░░░░░░░░░░░░░░░]  26.9% frames 2170000/8069056 ep 52/56  1992 frames/s  ETA 2962s
[2026-08-04 11:05:49] [data] [█████░░░░░░░░░░░░░░░]  26.9% frames 2172000/8069056 ep 52/56  1992 frames/s  ETA 2961s
[2026-08-04 11:05:50] [data] [█████░░░░░░░░░░░░░░░]  26.9% frames 2174000/8069056 ep 52/56  1992 frames/s  ETA 2960s
[2026-08-04 11:05:51] [data] [█████░░░░░░░░░░░░░░░]  27.0% frames 2176000/8069056 ep 52/56  1992 frames/s  ETA 2958s
[2026-08-04 11:05:52] [data] [█████░░░░░░░░░░░░░░░]  27.0% frames 2178000/8069056 ep 52/56  1992 frames/s  ETA 2957s
[2026-08-04 11:05:53] [data] [█████░░░░░░░░░░░░░░░]  27.0% frames 2180000/8069056 ep 52/56  1992 frames/s  ETA 2956s
[2026-08-04 11:05:54] [data] [█████░░░░░░░░░░░░░░░]  27.0% frames 2182000/8069056 ep 52/56  1992 frames/s  ETA 2955s
[2026-08-04 11:05:55] [data] [█████░░░░░░░░░░░░░░░]  27.1% frames 2184000/8069056 ep 52/56  1992 frames/s  ETA 2954s
[2026-08-04 11:05:56] [data] [█████░░░░░░░░░░░░░░░]  27.1% frames 2186000/8069056 ep 52/56  1993 frames/s  ETA 2953s
[2026-08-04 11:05:57] [data] [█████░░░░░░░░░░░░░░░]  27.1% frames 2188000/8069056 ep 52/56  1993 frames/s  ETA 2951s
[2026-08-04 11:05:58] [data] [█████░░░░░░░░░░░░░░░]  27.1% frames 2190000/8069056 ep 52/56  1993 frames/s  ETA 2950s
[2026-08-04 11:05:59] [data] [█████░░░░░░░░░░░░░░░]  27.2% frames 2192000/8069056 ep 52/56  1993 frames/s  ETA 2949s
[2026-08-04 11:06:00] [data] [█████░░░░░░░░░░░░░░░]  27.2% frames 2194000/8069056 ep 52/56  1993 frames/s  ETA 2948s
[2026-08-04 11:06:01] [data] [█████░░░░░░░░░░░░░░░]  27.2% frames 2196000/8069056 ep 52/56  1993 frames/s  ETA 2947s
[2026-08-04 11:06:02] [data] [█████░░░░░░░░░░░░░░░]  27.2% frames 2198000/8069056 ep 52/56  1993 frames/s  ETA 2946s
[2026-08-04 11:06:02] [data] [█████░░░░░░░░░░░░░░░]  27.3% frames 2200000/8069056 ep 52/56  1993 frames/s  ETA 2945s
[2026-08-04 11:06:03] [data] [█████░░░░░░░░░░░░░░░]  27.3% frames 2202000/8069056 ep 52/56  1993 frames/s  ETA 2943s
[2026-08-04 11:06:05] [data] [█████░░░░░░░░░░░░░░░]  27.3% frames 2204000/8069056 ep 52/56  1993 frames/s  ETA 2943s
[2026-08-04 11:06:06] [data] [█████░░░░░░░░░░░░░░░]  27.3% frames 2206000/8069056 ep 52/56  1993 frames/s  ETA 2942s
[2026-08-04 11:06:07] [data] [█████░░░░░░░░░░░░░░░]  27.4% frames 2208000/8069056 ep 52/56  1993 frames/s  ETA 2941s
[2026-08-04 11:06:08] [data] [█████░░░░░░░░░░░░░░░]  27.4% frames 2210000/8069056 ep 52/56  1993 frames/s  ETA 2940s
[2026-08-04 11:06:09] [data] [█████░░░░░░░░░░░░░░░]  27.4% frames 2212000/8069056 ep 52/56  1993 frames/s  ETA 2939s
[2026-08-04 11:06:10] [data] [█████░░░░░░░░░░░░░░░]  27.4% frames 2214000/8069056 ep 52/56  1993 frames/s  ETA 2938s
[2026-08-04 11:06:11] [data] [█████░░░░░░░░░░░░░░░]  27.5% frames 2216000/8069056 ep 52/56  1993 frames/s  ETA 2937s
[2026-08-04 11:06:12] [data] [█████░░░░░░░░░░░░░░░]  27.5% frames 2218000/8069056 ep 52/56  1993 frames/s  ETA 2936s
[2026-08-04 11:06:12] [data] [█████░░░░░░░░░░░░░░░]  27.5% frames 2220000/8069056 ep 52/56  1993 frames/s  ETA 2934s
[2026-08-04 11:06:13] [data] [█████░░░░░░░░░░░░░░░]  27.5% frames 2222000/8069056 ep 52/56  1993 frames/s  ETA 2933s
[2026-08-04 11:06:14] [data] [█████░░░░░░░░░░░░░░░]  27.6% frames 2224000/8069056 ep 52/56  1993 frames/s  ETA 2932s
[2026-08-04 11:06:15] [data] [█████░░░░░░░░░░░░░░░]  27.6% frames 2226000/8069056 ep 52/56  1993 frames/s  ETA 2931s
[2026-08-04 11:06:16] [data] [█████░░░░░░░░░░░░░░░]  27.6% frames 2228000/8069056 ep 52/56  1994 frames/s  ETA 2930s
[2026-08-04 11:06:17] [data] [█████░░░░░░░░░░░░░░░]  27.6% frames 2230000/8069056 ep 52/56  1994 frames/s  ETA 2929s
[2026-08-04 11:06:18] [data] [█████░░░░░░░░░░░░░░░]  27.7% frames 2232000/8069056 ep 52/56  1994 frames/s  ETA 2928s
[2026-08-04 11:06:19] [data] [█████░░░░░░░░░░░░░░░]  27.7% frames 2234000/8069056 ep 52/56  1994 frames/s  ETA 2927s
[2026-08-04 11:06:20] [data] [█████░░░░░░░░░░░░░░░]  27.7% frames 2236000/8069056 ep 52/56  1994 frames/s  ETA 2925s
[2026-08-04 11:06:21] [data] [█████░░░░░░░░░░░░░░░]  27.7% frames 2238000/8069056 ep 52/56  1994 frames/s  ETA 2924s
[2026-08-04 11:06:22] [data] [█████░░░░░░░░░░░░░░░]  27.8% frames 2240000/8069056 ep 52/56  1994 frames/s  ETA 2923s
[2026-08-04 11:06:23] [data] [█████░░░░░░░░░░░░░░░]  27.8% frames 2242000/8069056 ep 52/56  1994 frames/s  ETA 2922s
[2026-08-04 11:06:24] [data] [█████░░░░░░░░░░░░░░░]  27.8% frames 2244000/8069056 ep 52/56  1994 frames/s  ETA 2921s
[2026-08-04 11:06:25] [data] [█████░░░░░░░░░░░░░░░]  27.8% frames 2246000/8069056 ep 52/56  1994 frames/s  ETA 2920s
[2026-08-04 11:06:26] [data] [█████░░░░░░░░░░░░░░░]  27.9% frames 2248000/8069056 ep 52/56  1995 frames/s  ETA 2919s
[2026-08-04 11:06:27] [data] [█████░░░░░░░░░░░░░░░]  27.9% frames 2250000/8069056 ep 52/56  1995 frames/s  ETA 2917s
[2026-08-04 11:06:28] [data] [█████░░░░░░░░░░░░░░░]  27.9% frames 2252000/8069056 ep 52/56  1995 frames/s  ETA 2916s
[2026-08-04 11:06:29] [data] [█████░░░░░░░░░░░░░░░]  27.9% frames 2254000/8069056 ep 52/56  1995 frames/s  ETA 2915s
[2026-08-04 11:06:30] [data] [█████░░░░░░░░░░░░░░░]  28.0% frames 2256000/8069056 ep 52/56  1995 frames/s  ETA 2914s
[2026-08-04 11:06:31] [data] [█████░░░░░░░░░░░░░░░]  28.0% frames 2258000/8069056 ep 52/56  1995 frames/s  ETA 2913s
[2026-08-04 11:06:31] [data] [█████░░░░░░░░░░░░░░░]  28.0% frames 2260000/8069056 ep 52/56  1995 frames/s  ETA 2912s
[2026-08-04 11:06:32] [data] [█████░░░░░░░░░░░░░░░]  28.0% frames 2262000/8069056 ep 52/56  1995 frames/s  ETA 2911s
[2026-08-04 11:06:33] [data] [█████░░░░░░░░░░░░░░░]  28.1% frames 2264000/8069056 ep 52/56  1995 frames/s  ETA 2909s
[2026-08-04 11:06:34] [data] [█████░░░░░░░░░░░░░░░]  28.1% frames 2266000/8069056 ep 52/56  1995 frames/s  ETA 2908s
[2026-08-04 11:06:35] [data] [█████░░░░░░░░░░░░░░░]  28.1% frames 2268000/8069056 ep 52/56  1995 frames/s  ETA 2907s
[2026-08-04 11:06:36] [data] [█████░░░░░░░░░░░░░░░]  28.1% frames 2270000/8069056 ep 52/56  1996 frames/s  ETA 2906s
[2026-08-04 11:06:37] [data] [█████░░░░░░░░░░░░░░░]  28.2% frames 2272000/8069056 ep 52/56  1996 frames/s  ETA 2905s
[2026-08-04 11:06:38] [data] [█████░░░░░░░░░░░░░░░]  28.2% frames 2274000/8069056 ep 52/56  1996 frames/s  ETA 2904s
[2026-08-04 11:06:39] [data] [█████░░░░░░░░░░░░░░░]  28.2% frames 2276000/8069056 ep 52/56  1996 frames/s  ETA 2903s
[2026-08-04 11:06:40] [data] [█████░░░░░░░░░░░░░░░]  28.2% frames 2278000/8069056 ep 52/56  1996 frames/s  ETA 2901s
[2026-08-04 11:06:41] [data] [█████░░░░░░░░░░░░░░░]  28.3% frames 2280000/8069056 ep 52/56  1996 frames/s  ETA 2900s
[2026-08-04 11:06:42] [data] [█████░░░░░░░░░░░░░░░]  28.3% frames 2282000/8069056 ep 52/56  1996 frames/s  ETA 2899s
[2026-08-04 11:06:43] [data] [█████░░░░░░░░░░░░░░░]  28.3% frames 2284000/8069056 ep 52/56  1996 frames/s  ETA 2898s
[2026-08-04 11:06:44] [data] [█████░░░░░░░░░░░░░░░]  28.3% frames 2286000/8069056 ep 52/56  1996 frames/s  ETA 2897s
[2026-08-04 11:06:45] [data] [█████░░░░░░░░░░░░░░░]  28.4% frames 2288000/8069056 ep 52/56  1996 frames/s  ETA 2896s
[2026-08-04 11:06:46] [data] [█████░░░░░░░░░░░░░░░]  28.4% frames 2290000/8069056 ep 52/56  1996 frames/s  ETA 2895s
[2026-08-04 11:06:47] [data] [█████░░░░░░░░░░░░░░░]  28.4% frames 2292000/8069056 ep 52/56  1996 frames/s  ETA 2894s
[2026-08-04 11:06:48] [data] [█████░░░░░░░░░░░░░░░]  28.4% frames 2294000/8069056 ep 52/56  1997 frames/s  ETA 2893s
[2026-08-04 11:06:49] [data] [█████░░░░░░░░░░░░░░░]  28.5% frames 2296000/8069056 ep 52/56  1997 frames/s  ETA 2891s
[2026-08-04 11:06:50] [data] [█████░░░░░░░░░░░░░░░]  28.5% frames 2298000/8069056 ep 52/56  1997 frames/s  ETA 2890s
[2026-08-04 11:06:51] [data] [█████░░░░░░░░░░░░░░░]  28.5% frames 2300000/8069056 ep 52/56  1997 frames/s  ETA 2889s
[2026-08-04 11:06:52] [data] [█████░░░░░░░░░░░░░░░]  28.5% frames 2302000/8069056 ep 52/56  1997 frames/s  ETA 2888s
[2026-08-04 11:06:52] [data] [█████░░░░░░░░░░░░░░░]  28.6% frames 2304000/8069056 ep 52/56  1997 frames/s  ETA 2887s
[2026-08-04 11:06:53] [data] [█████░░░░░░░░░░░░░░░]  28.6% frames 2306000/8069056 ep 52/56  1997 frames/s  ETA 2886s
[2026-08-04 11:06:54] [data] [█████░░░░░░░░░░░░░░░]  28.6% frames 2308000/8069056 ep 52/56  1997 frames/s  ETA 2885s
[2026-08-04 11:06:55] [data] [█████░░░░░░░░░░░░░░░]  28.6% frames 2310000/8069056 ep 52/56  1997 frames/s  ETA 2884s
[2026-08-04 11:06:56] [data] [█████░░░░░░░░░░░░░░░]  28.7% frames 2312000/8069056 ep 52/56  1997 frames/s  ETA 2882s
[2026-08-04 11:06:57] [data] [█████░░░░░░░░░░░░░░░]  28.7% frames 2314000/8069056 ep 52/56  1997 frames/s  ETA 2881s
[2026-08-04 11:06:58] [data] [█████░░░░░░░░░░░░░░░]  28.7% frames 2316000/8069056 ep 52/56  1997 frames/s  ETA 2880s
[2026-08-04 11:06:59] [data] [█████░░░░░░░░░░░░░░░]  28.7% frames 2318000/8069056 ep 52/56  1998 frames/s  ETA 2879s
[2026-08-04 11:07:00] [data] [█████░░░░░░░░░░░░░░░]  28.8% frames 2320000/8069056 ep 52/56  1998 frames/s  ETA 2878s
[2026-08-04 11:07:01] [data] [█████░░░░░░░░░░░░░░░]  28.8% frames 2322000/8069056 ep 52/56  1998 frames/s  ETA 2877s
[2026-08-04 11:07:02] [data] [█████░░░░░░░░░░░░░░░]  28.8% frames 2324000/8069056 ep 52/56  1998 frames/s  ETA 2876s
[2026-08-04 11:07:03] [data] [█████░░░░░░░░░░░░░░░]  28.8% frames 2326000/8069056 ep 52/56  1998 frames/s  ETA 2874s
[2026-08-04 11:07:04] [data] [█████░░░░░░░░░░░░░░░]  28.9% frames 2328000/8069056 ep 52/56  1998 frames/s  ETA 2873s
[2026-08-04 11:07:05] [data] [█████░░░░░░░░░░░░░░░]  28.9% frames 2330000/8069056 ep 52/56  1998 frames/s  ETA 2872s
[2026-08-04 11:07:06] [data] [█████░░░░░░░░░░░░░░░]  28.9% frames 2332000/8069056 ep 52/56  1998 frames/s  ETA 2871s
[2026-08-04 11:07:07] [data] [█████░░░░░░░░░░░░░░░]  28.9% frames 2334000/8069056 ep 52/56  1998 frames/s  ETA 2870s
[2026-08-04 11:07:08] [data] [█████░░░░░░░░░░░░░░░]  29.0% frames 2336000/8069056 ep 52/56  1998 frames/s  ETA 2869s
[2026-08-04 11:07:09] [data] [█████░░░░░░░░░░░░░░░]  29.0% frames 2338000/8069056 ep 52/56  1999 frames/s  ETA 2868s
[2026-08-04 11:07:10] [data] [█████░░░░░░░░░░░░░░░]  29.0% frames 2340000/8069056 ep 52/56  1999 frames/s  ETA 2866s
[2026-08-04 11:07:10] [data] [█████░░░░░░░░░░░░░░░]  29.0% frames 2342000/8069056 ep 52/56  1999 frames/s  ETA 2865s
[2026-08-04 11:07:11] [data] [█████░░░░░░░░░░░░░░░]  29.0% frames 2344000/8069056 ep 52/56  1999 frames/s  ETA 2864s
[2026-08-04 11:07:12] [data] [█████░░░░░░░░░░░░░░░]  29.1% frames 2346000/8069056 ep 52/56  1999 frames/s  ETA 2863s
[2026-08-04 11:07:13] [data] [█████░░░░░░░░░░░░░░░]  29.1% frames 2348000/8069056 ep 52/56  1999 frames/s  ETA 2862s
[2026-08-04 11:07:14] [data] [█████░░░░░░░░░░░░░░░]  29.1% frames 2350000/8069056 ep 52/56  1999 frames/s  ETA 2861s
[2026-08-04 11:07:15] [data] [█████░░░░░░░░░░░░░░░]  29.1% frames 2352000/8069056 ep 52/56  1999 frames/s  ETA 2860s
[2026-08-04 11:07:16] [data] [█████░░░░░░░░░░░░░░░]  29.2% frames 2354000/8069056 ep 52/56  1999 frames/s  ETA 2859s
[2026-08-04 11:07:17] [data] [█████░░░░░░░░░░░░░░░]  29.2% frames 2356000/8069056 ep 52/56  1999 frames/s  ETA 2857s
[2026-08-04 11:07:18] [data] [█████░░░░░░░░░░░░░░░]  29.2% frames 2358000/8069056 ep 52/56  1999 frames/s  ETA 2856s
[2026-08-04 11:07:19] [data] [█████░░░░░░░░░░░░░░░]  29.2% frames 2360000/8069056 ep 52/56  2000 frames/s  ETA 2855s
[2026-08-04 11:07:20] [data] [█████░░░░░░░░░░░░░░░]  29.3% frames 2362000/8069056 ep 52/56  2000 frames/s  ETA 2854s
[2026-08-04 11:07:21] [data] [█████░░░░░░░░░░░░░░░]  29.3% frames 2364000/8069056 ep 52/56  2000 frames/s  ETA 2853s
[2026-08-04 11:07:22] [data] [█████░░░░░░░░░░░░░░░]  29.3% frames 2366000/8069056 ep 52/56  2000 frames/s  ETA 2852s
[2026-08-04 11:07:23] [data] [█████░░░░░░░░░░░░░░░]  29.3% frames 2368000/8069056 ep 52/56  2000 frames/s  ETA 2851s
[2026-08-04 11:07:24] [data] [█████░░░░░░░░░░░░░░░]  29.4% frames 2370000/8069056 ep 52/56  2000 frames/s  ETA 2850s
[2026-08-04 11:07:25] [data] [█████░░░░░░░░░░░░░░░]  29.4% frames 2372000/8069056 ep 52/56  2000 frames/s  ETA 2848s
[2026-08-04 11:07:26] [data] [█████░░░░░░░░░░░░░░░]  29.4% frames 2374000/8069056 ep 52/56  2000 frames/s  ETA 2847s
[2026-08-04 11:07:27] [data] [█████░░░░░░░░░░░░░░░]  29.4% frames 2376000/8069056 ep 52/56  2000 frames/s  ETA 2846s
[2026-08-04 11:07:28] [data] [█████░░░░░░░░░░░░░░░]  29.5% frames 2378000/8069056 ep 52/56  2000 frames/s  ETA 2845s
[2026-08-04 11:07:28] [data] [█████░░░░░░░░░░░░░░░]  29.5% frames 2380000/8069056 ep 52/56  2000 frames/s  ETA 2844s
[2026-08-04 11:07:29] [data] [█████░░░░░░░░░░░░░░░]  29.5% frames 2382000/8069056 ep 52/56  2001 frames/s  ETA 2843s
[2026-08-04 11:07:30] [data] [█████░░░░░░░░░░░░░░░]  29.5% frames 2384000/8069056 ep 52/56  2001 frames/s  ETA 2842s
[2026-08-04 11:07:31] [data] [█████░░░░░░░░░░░░░░░]  29.6% frames 2386000/8069056 ep 52/56  2001 frames/s  ETA 2841s
[2026-08-04 11:07:32] [data] [█████░░░░░░░░░░░░░░░]  29.6% frames 2388000/8069056 ep 52/56  2001 frames/s  ETA 2839s
[2026-08-04 11:07:33] [data] [█████░░░░░░░░░░░░░░░]  29.6% frames 2390000/8069056 ep 52/56  2001 frames/s  ETA 2838s
[2026-08-04 11:07:34] [data] [█████░░░░░░░░░░░░░░░]  29.6% frames 2392000/8069056 ep 52/56  2001 frames/s  ETA 2837s
[2026-08-04 11:07:35] [data] [█████░░░░░░░░░░░░░░░]  29.7% frames 2394000/8069056 ep 52/56  2001 frames/s  ETA 2836s
[2026-08-04 11:07:36] [data] [█████░░░░░░░░░░░░░░░]  29.7% frames 2396000/8069056 ep 52/56  2001 frames/s  ETA 2835s
[2026-08-04 11:07:37] [data] [█████░░░░░░░░░░░░░░░]  29.7% frames 2398000/8069056 ep 52/56  2001 frames/s  ETA 2834s
[2026-08-04 11:07:38] [data] [█████░░░░░░░░░░░░░░░]  29.7% frames 2400000/8069056 ep 52/56  2001 frames/s  ETA 2833s
[2026-08-04 11:07:39] [data] [█████░░░░░░░░░░░░░░░]  29.8% frames 2402000/8069056 ep 52/56  2001 frames/s  ETA 2831s
[2026-08-04 11:07:40] [data] [█████░░░░░░░░░░░░░░░]  29.8% frames 2404000/8069056 ep 52/56  2002 frames/s  ETA 2830s
